@relation class_relation
@attribute 'wordCount' real
@attribute 'DensityinHTML' real
@attribute 'LinkCount' real
@attribute 'wordCountinLink' real
@attribute 'meanofWordinLinks' real
@attribute 'meanofWordinLinksAllWords' real
@attribute 'h1_count' real
@attribute 'h2_count' real
@attribute 'h3_count' real
@attribute 'h4_count' real
@attribute 'h5_count' real
@attribute 'h6_count' real
@attribute 'img_count' real
@attribute 'p_count' real
@attribute 'br_count' real
@attribute 'span_count' real
@attribute 'object_count' real
@attribute 'ul_count' real
@attribute 'li_count' real
@attribute 'input_count' real
@attribute 'div_count' real
@attribute 'td_count' real
@attribute 'dot_count' real
@attribute 'wordCount_AE' real
@attribute 'densityinHTML_AE' real
@attribute 'LinkCount_AE' real
@attribute 'wordCountinLink_AE' real
@attribute 'meanofWordinLinks_AE' real
@attribute 'meanofWordinLinksAllWords_AE' real
@attribute 'h1_count_AE' real
@attribute 'h2_count_AE' real
@attribute 'h3_count_AE' real
@attribute 'h4_count_AE' real
@attribute 'h5_count_AE' real
@attribute 'h6_count_AE' real
@attribute 'img_count_AE' real
@attribute 'p_count_AE' real
@attribute 'br_count_AE' real
@attribute 'span_count_AE' real
@attribute 'object_count_AE' real
@attribute 'ul_count_AE' real
@attribute 'li_count_AE' real
@attribute 'input_count_AE' real
@attribute 'div_count_AE' real
@attribute 'td_count_AE' real
@attribute 'dot_count_AE' real
@attribute 'tagName' {DIV, TD, H1, H2, H3, H4, H5, H6, P, SPAN, FONT, UL, DL, LI, FORM, STRONG, OL, B, TABLE}
@attribute 'hastagORID' real
@attribute 'repeat_tag_count' real
@attribute 'class' {main, headline, summary, others, menu, links, empty}
@data
1,0.000856898029134533,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.000856898029134533,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DIV,1,2,menu
4,0.00421940928270042,1,5,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00421940928270042,1,5,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,1,links
4,0.00342759211653813,1,5,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00342759211653813,1,5,5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,1,links
6,0.00632911392405063,1,7,7,1.16666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0.00738396624472574,1,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DIV,1,1,links
6,0.0051413881748072,1,7,7,1.16666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0.00599828620394173,1,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DIV,1,1,links
40,0.0421940928270042,24,40,1.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,0.0421940928270042,24,40,1.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,DIV,1,1,menu
40,0.0342759211653813,24,40,1.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,0.0342759211653813,24,40,1.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,DIV,1,1,menu
46,0.0485232067510549,20,44,2.2,0.956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0.0485232067510549,20,44,2.2,0.956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DIV,1,1,menu
46,0.0394173093401885,20,44,2.2,0.956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0.0394173093401885,20,44,2.2,0.956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DIV,1,1,menu
705,0.743670886075949,86,487,5.66279069767442,0.690780141843972,1,0,0,40,0,0,4,15,2,52,0,7,52,0,94,0,61,11,0.0116033755274262,1,8,8,0.727272727272727,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DIV,1,1,others
925,0.792630676949443,90,507,5.63333333333333,0.548108108108108,1,0,0,43,0,0,5,20,0,51,0,7,52,0,96,0,107,14,0.0119965724078835,2,14,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DIV,1,1,others
705,0.743670886075949,86,487,5.66279069767442,0.690780141843972,1,0,0,40,0,0,4,15,2,52,0,7,52,0,96,0,75,2,0.00210970464135021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,DIV,1,1,empty
925,0.792630676949443,90,507,5.63333333333333,0.548108108108108,1,0,0,43,0,0,5,20,0,51,0,7,52,0,98,0,121,2,0.00171379605826907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,DIV,1,1,empty
7,0.00738396624472574,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00738396624472574,1,8,8,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
8,0.00685518423307626,1,10,10,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.00685518423307626,1,10,10,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
10,0.0145348837209302,9,12,1.33333333333333,1.2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,2,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,DIV,1,2,menu
8,0.0116279069767442,7,10,1.42857142857143,1.25,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0.00290697674418605,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,2,menu
10,0.00781860828772478,9,12,1.33333333333333,1.2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,2,0.00156372165754496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,DIV,1,2,menu
8,0.00625488663017983,7,10,1.42857142857143,1.25,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0.00156372165754496,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,2,menu
172,0.25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,172,0.25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,DIV,1,1,main
727,0.568412822517592,2,16,8,0.0220082530949106,0,6,6,0,0,0,2,25,0,0,0,0,0,0,4,0,48,714,0.55824863174355,2,16,8,0.0224089635854342,0,4,4,0,0,0,0,24,0,0,0,0,0,0,2,0,38,DIV,1,1,main
11,0.0159883720930233,1,10,10,0.909090909090909,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,11,0.0159883720930233,1,10,10,0.909090909090909,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,DIV,1,3,links
10,0.00781860828772478,1,9,9,0.9,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,10,0.00781860828772478,1,9,9,0.9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,DIV,1,3,links
10,0.0145348837209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0145348837209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
3,0.00234558248631744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00234558248631744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
256,0.372093023255814,6,15,2.5,0.05859375,0,3,3,0,0,0,1,9,1,8,0,2,3,0,9,0,22,41,0.059593023255814,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,3,0,2,DIV,1,1,others
806,0.630179827990618,10,45,4.5,0.0558312655086849,0,9,9,0,0,0,3,29,2,6,0,2,4,0,13,0,62,21,0.016419077404222,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,3,0,1,DIV,1,1,others
13,0.0188953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,13,0.0188953488372093,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,DIV,1,1,others
13,0.0101641907740422,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,13,0.0101641907740422,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,DIV,1,1,others
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,2,main
57,0.0445660672400313,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,57,0.0445660672400313,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,DIV,1,3,main
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,3,main
10,0.00727802037845706,9,12,1.33333333333333,1.2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,2,0.00145560407569141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,DIV,1,2,menu
4,0.00291120815138282,4,6,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0.00145560407569141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,2,menu
10,0.0116686114352392,9,12,1.33333333333333,1.2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,2,0.00233372228704784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,DIV,1,2,menu
4,0.00466744457409568,4,6,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0.00233372228704784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,2,menu
9,0.00655021834061135,1,8,8,0.888888888888889,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,9,0.00655021834061135,1,8,8,0.888888888888889,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,DIV,1,2,links
9,0.0105017502917153,1,8,8,0.888888888888889,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,9,0.0105017502917153,1,8,8,0.888888888888889,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,DIV,1,2,links
6,0.00436681222707424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00436681222707424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
4,0.00466744457409568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00466744457409568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
615,0.447598253275109,12,272,22.6666666666667,0.442276422764228,0,8,8,0,0,0,4,31,0,6,0,2,3,0,16,0,48,10,0.00727802037845706,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,3,0,1,DIV,1,1,others
530,0.618436406067678,11,58,5.27272727272727,0.109433962264151,0,9,9,0,0,0,2,18,0,6,0,2,4,0,12,0,42,16,0.0186697782963827,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,3,0,1,DIV,1,1,others
13,0.00946142649199418,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,13,0.00946142649199418,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,DIV,1,1,others
13,0.015169194865811,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,13,0.015169194865811,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,DIV,1,1,others
562,0.409024745269287,3,15,5,0.0266903914590747,0,5,5,0,0,0,2,27,0,1,0,0,0,0,5,0,34,500,0.363901018922853,0,0,0,0,0,3,3,0,0,0,0,25,0,0,0,0,0,0,2,0,32,DIV,1,1,main
413,0.481913652275379,1,2,2,0.00484261501210654,0,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,22,413,0.481913652275379,1,2,2,0.00484261501210654,0,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,22,DIV,1,1,main
135,0.0982532751091703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,9,2,0.00145560407569141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,2,main
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,2,main
10,0.0167224080267559,9,12,1.33333333333333,1.2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,2,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,DIV,1,2,menu
7,0.0117056856187291,7,9,1.28571428571429,1.28571428571429,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0.00334448160535117,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,2,menu
10,0.013550135501355,9,12,1.33333333333333,1.2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,2,0.002710027100271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,DIV,1,2,menu
7,0.00948509485094851,7,9,1.28571428571429,1.28571428571429,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0.002710027100271,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,2,menu
156,0.260869565217391,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,156,0.260869565217391,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,DIV,1,1,main
282,0.382113821138211,0,0,0,0,0,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,16,282,0.382113821138211,0,0,0,0,0,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,16,DIV,1,1,main
11,0.0183946488294314,1,10,10,0.909090909090909,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,11,0.0183946488294314,1,10,10,0.909090909090909,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,DIV,1,2,links
11,0.0149051490514905,1,10,10,0.909090909090909,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,11,0.0149051490514905,1,10,10,0.909090909090909,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,DIV,1,2,links
5,0.00836120401337793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00836120401337793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
3,0.0040650406504065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0040650406504065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
219,0.366220735785953,6,20,3.33333333333333,0.091324200913242,0,4,4,0,0,0,1,11,0,6,0,1,1,0,10,0,25,21,0.0351170568561873,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,3,0,1,DIV,1,1,others
351,0.475609756097561,6,20,3.33333333333333,0.056980056980057,0,5,5,0,0,0,1,18,0,6,0,1,1,0,10,0,30,27,0.0365853658536585,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,3,0,2,DIV,1,1,others
13,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,13,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,DIV,1,1,others
13,0.0176151761517615,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,13,0.0176151761517615,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,DIV,1,1,others
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,2,main
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,2,main
181,0.217809867629362,13,16,1.23076923076923,0.0883977900552486,0,0,0,0,0,0,0,3,11,3,0,5,11,0,4,0,7,158,0.190132370637786,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,4,0,7,DIV,1,1,main
326,0.337474120082816,13,14,1.07692307692308,0.0429447852760736,0,0,0,0,0,0,0,3,16,3,0,5,11,0,4,0,13,306,0.316770186335404,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,4,0,13,DIV,1,1,main
89,0.107099879663057,11,87,7.90909090909091,0.97752808988764,0,0,0,2,0,0,6,0,0,0,0,3,10,0,2,0,2,2,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
83,0.0859213250517598,10,80,8,0.963855421686747,0,0,0,2,0,0,6,0,0,0,0,2,9,0,2,0,1,2,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
175,0.210589651022864,21,164,7.80952380952381,0.937142857142857,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,2,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
175,0.181159420289855,21,164,7.80952380952381,0.937142857142857,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,2,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
366,0.44043321299639,110,202,1.83636363636364,0.551912568306011,0,0,0,0,0,0,55,0,0,0,0,1,55,0,220,0,55,2,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
366,0.37888198757764,110,202,1.83636363636364,0.551912568306011,0,0,0,0,0,0,55,0,0,0,0,1,55,0,220,0,55,2,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
33,0.0397111913357401,17,27,1.58823529411765,0.818181818181818,0,0,0,0,0,0,0,0,0,0,0,6,17,0,5,0,0,2,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,1,1,empty
33,0.0341614906832298,17,27,1.58823529411765,0.818181818181818,0,0,0,0,0,0,0,0,0,0,0,6,17,0,5,0,0,2,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,1,1,empty
14,0.0168471720818291,1,11,11,0.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0168471720818291,1,11,11,0.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,1,links
14,0.0144927536231884,1,11,11,0.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0144927536231884,1,11,11,0.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,1,links
3,0.0036101083032491,1,5,5,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0036101083032491,1,5,5,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,1,links
3,0.0031055900621118,1,5,5,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0031055900621118,1,5,5,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DIV,1,1,links
7,0.00842358604091456,4,10,2.5,1.42857142857143,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,2,0.00240673886883273,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,menu
7,0.0072463768115942,4,10,2.5,1.42857142857143,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,2,0.0020703933747412,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,menu
2,0.00240673886883273,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0.0036101083032491,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DIV,1,1,menu
2,0.0020703933747412,1,3,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0.0031055900621118,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DIV,1,1,menu
38,0.0457280385078219,31,41,1.32258064516129,1.07894736842105,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0,38,0.0457280385078219,31,41,1.32258064516129,1.07894736842105,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0,UL,1,1,menu
38,0.0393374741200828,31,41,1.32258064516129,1.07894736842105,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0,38,0.0393374741200828,31,41,1.32258064516129,1.07894736842105,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0,UL,1,1,menu
5,0.00601684717208183,3,6,2,1.2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0.00240673886883273,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,menu
5,0.005175983436853,3,6,2,1.2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0.0020703933747412,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,menu
4,0.00481347773766546,2,5,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0.00481347773766546,2,5,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,UL,1,1,menu
4,0.0041407867494824,2,5,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0.0041407867494824,2,5,2.5,1.25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,UL,1,1,menu
7,0.00842358604091456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00842358604091456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
10,0.010351966873706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.010351966873706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H1,1,1,headline
39,0.0469314079422383,1,2,2,0.0512820512820513,1,0,0,0,0,0,0,1,0,2,0,1,2,0,1,0,0,33,0.0397111913357401,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DIV,1,3,others
35,0.036231884057971,1,2,2,0.0571428571428571,1,0,0,0,0,0,0,1,0,2,0,1,2,0,1,0,0,29,0.0300207039337474,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,DIV,1,3,others
3,0.0036101083032491,2,4,2,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.0036101083032491,2,4,2,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,UL,1,1,menu
3,0.0031055900621118,2,4,2,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.0031055900621118,2,4,2,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,UL,1,1,menu
902,1.08543922984356,174,517,2.97126436781609,0.573170731707317,1,0,0,2,3,0,63,4,11,5,0,14,108,0,250,0,69,2,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,1,1,empty
1037,1.07349896480331,173,508,2.9364161849711,0.489874638379942,1,0,0,2,3,0,63,4,16,5,0,13,107,0,250,0,74,2,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,DIV,1,1,empty
324,0.389891696750903,27,113,4.18518518518519,0.348765432098765,1,0,0,2,0,0,6,4,11,5,0,9,23,0,12,0,9,2,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,DIV,1,1,empty
459,0.475155279503106,26,104,4,0.226579520697168,1,0,0,2,0,0,6,4,16,5,0,8,22,0,12,0,14,2,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,DIV,1,1,empty
7,0.00842358604091456,1,2,2,0.285714285714286,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,2,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,3,others
7,0.0072463768115942,1,2,2,0.285714285714286,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,2,0.0020703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,3,others
218,0.271820448877805,13,16,1.23076923076923,0.073394495412844,0,0,0,0,0,0,0,3,8,3,0,5,11,0,4,0,10,196,0.244389027431421,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,4,0,10,DIV,1,1,main
376,0.374875373878365,13,15,1.15384615384615,0.0398936170212766,0,0,0,0,0,0,0,3,14,3,0,5,11,0,4,0,14,355,0.353938185443669,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,4,0,14,DIV,1,1,main
44,0.0548628428927681,6,43,7.16666666666667,0.977272727272727,0,0,0,1,0,0,6,0,0,0,0,1,5,0,2,0,0,2,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
78,0.0777666999002991,10,75,7.5,0.961538461538462,0,0,0,2,0,0,6,0,0,0,0,2,9,0,2,0,0,2,0.00199401794616152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DIV,1,1,empty
175,0.218204488778055,21,164,7.80952380952381,0.937142857142857,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,2,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DIV,1,1,links
